Title,Artist,cnt
애인이 생기면 하고 싶은 일 (With 비),지나(G.NA),69.0
말리꽃,이승철,69.0
Gentleman,싸이(Psy),69.0
붙잡고도,노을,69.0
거짓말,BIGBANG,69.0
그 노래,존 박(John Park),69.0
인형의 꿈,러브홀릭(Loveholic),69.0
Oh Yeah (feat. 박봄),G-DRAGON,69.0
"입장정리 (feat. 최자, Simon D)",프라이머리(Primary),69.0
나비 무덤,테이크(Take),68.0
어쩌면...,버즈(Buzz),68.0
좋아 좋아,일기예보,68.0
소망,바이브(Vibe),68.0
안부 (feat. 나윤권),별,68.0
사랑합니다,이재훈 ,68.0
살다가,SG워너비,67.0
널 사랑하겠어,동물원,67.0
그XX,G-DRAGON,67.0
그게 아니고,10cm(십센치),67.0
화이트 (White),핑클(Fin.K.L),67.0
미안해요,김건모,67.0
"입장정리 (feat. 최자 Of 다이나믹듀오, Simon D Of 슈프림팀)",프라이머리(Primary),67.0
유난히 (feat. 신예원),김진표(JP),67.0
그 아픔까지 사랑한거야,조정현,67.0
실화,린(LYn),66.0
Rain,박혜경,66.0
내 사람,SG워너비,66.0
별빛달빛,시크릿(Secret),66.0
천일동안,이승환,66.0
화분 (알렉스 ver.) ('우리 결혼했어요' 삽입곡),알렉스(Alex) [클래지콰이],66.0
먼지가 되어,로이킴,66.0
I Decide,헤리티지(Heritage),66.0
아메리카노,10cm(십센치),66.0
사랑해도 될까요?,유리상자,66.0
와,이정현,65.0
홍대앞에 눈이 내리면,윤건,65.0
후회한다,포맨,65.0
"1,2,3,4 (원,투,쓰리,포)",이하이,65.0
I GOT A BOY,소녀시대,65.0
서른 즈음에,김광석,65.0
바래다 주는 길,바이브(Vibe),65.0
비오는 거리,서영은,64.0
별처럼,태연 (Taeyeon),64.0
해요,정인호,64.0
독 (feat. E-Sens Of 슈프림팀),프라이머리(Primary),64.0
같은 베개...,테이(Tei),64.0
Snowing (베스킨라빈스 CF 삽입곡),어반 자카파(Urban Zakapa),64.0
고백 (Produced By Vibe 윤민수),포맨,64.0
취미는 사랑 (Album ver.),가을방학,64.0
말하는 대로,처진 달팽이(유재석 & 이적),64.0
눈이 오네,10cm(십센치),64.0
하얀 겨울,미스터 투(Mr.2),63.0
말꼬리 (feat. 정준일 - Mate),윤종신,63.0
기억속의 먼 그대에게,박미경,63.0
Bad Girl Good Girl,미쓰 에이(miss A),63.0
이상하다 (Acoustic ver.),박효신,63.0
Summer Dance,이정현,63.0
사랑한다는 말,김동률,63.0
마법의 성,더 클래식(The Classic),63.0
너의 뒤에서,박진영,63.0
출국(出國),하림,63.0
이브의 경고 (Jungle),박미경,63.0
U-Go-Girl (With 낯선),이효리,63.0
여름날 (feat. 페퍼톤스 신재평),유희열,62.0
7년간의 사랑,규현(KYUHYUN),62.0
여행을 떠나요,이승기,62.0
봄이다 (임수정 주연 화장품 CF '비욘드' 배경음악),두번째 달,62.0
겨울일기,장나라,62.0
꿍따리 샤바라,클론(Clon),62.0
별이 진다네,여행스케치,62.0
솔직하게,토마스 쿡(Thomas Cook),62.0
오래전 그날,윤종신,62.0
똑같다면,브라운 아이드 소울(Brown Eyed Soul),62.0
Bike Riding,베란다 프로젝트(Verandah Project),62.0
시작되는 연인들을 위해,이원진,62.0
전화번호,지누션(Jinusean),61.0
웃으며 넘길래,제이레빗(J Rabbit),61.0
비처럼 음악처럼,김현식,61.0
The Lady (feat. Bumkey(범키) & Dok2(도끼)),투엘슨(2LSON),61.0
겨울 이야기 (Radio ver.),DJ DOC,61.0
Chocolate Drive,모이다 밴드(Moida Band),61.0
으쌰! 으쌰!,신화,61.0
내가 니 편이 되어줄게 (feat. 하은),커피소년,61.0
나 어릴적 꿈,터보(Turbo),60.0
홀로 크리스마스 (With 나비),마이티 마우스(Mighty Mouth),60.0
나란 놈은 답은 너다 (feat. 하림),리쌍(Leessang),60.0
처음 사랑하는 연인들을 위해 (반말송),정용화(Jung Yong Hwa),60.0
내 여친,포맨,60.0
울지마,브로콜리너마저,60.0
It Was In Shiraz (이별의 그늘),신예원,60.0
기억의 습작,김동률,60.0
Right Now,싸이(Psy),60.0
향수,버스커 버스커(Busker Busker),60.0
동경소녀 (feat. 옥상달빛 김윤주),요조(Yozoh),60.0
잊을께,YB,60.0
충분히 예뻐 (feat. 산체스 Of 팬텀),버벌진트(Verbal Jint),60.0
불꽃놀이 (Fireworks),다이나믹 듀오(Dynamic Duo),60.0
일년이면,휘성,60.0
본능적으로 (feat. Swings),강승윤 [WINNER],60.0
잠시만 안녕 (Original),엠씨 더 맥스(M.C the Max),59.0
봄이 와 (feat. 롤러코스터),김현철,59.0
illa illa (일라 일라),JUNIEL(주니엘),59.0
당신은 참..,성시경,59.0
전활 받지 않는 너에게,2AM,59.0
Tonight,BIGBANG,59.0
"Good Bye Sadness, Hello Happiness",t윤미래,59.0
"Good Night (feat. Junggigo, Elly)",피노다인(Pinodyne),59.0
